root_id	root_raw	root_normalized	radical_1	radical_2	radical_3	radical_4	radical_5	root_length	traditional_class	traditional_class_raw	r1_is_nun	r1_is_yod	r1_is_waw	r1_is_alef	r2_is_yod	r2_is_waw	r3_is_he	r3_is_yod	r3_is_alef	rfinal_is_he	r1_is_guttural	r2_is_guttural	r3_is_guttural	has_resh	is_geminate	is_reduplicated_quadriliteral	has_weak_radical	structural_signature	structural_class	sc_strong	sc_final_he	sc_hollow_candidate	sc_initial_nun	sc_initial_yod_waw	sc_geminate	sc_guttural_containing	sc_quadriliteral	root_orthographic	orthographic_root_group_id	n_lexemes	binyanim	source_primary	source_ids	confidence	quality_tier	quality_flags
SYN-RT-a50465328a	ר-צ-ל	רצל	ר	צ	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רצל	SYN-RG-131f6a9928	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רצל	1.0	GOLD	SYNTHETIC
SYN-RT-a16523df16	ר-צ-פ	רצפ	ר	צ	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רצפ	SYN-RG-a34abbeea1	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רצפ	1.0	GOLD	SYNTHETIC
SYN-RT-ea17ac7c09	ר-צ-שׁ	רצשׁ	ר	צ	ש			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רצש	SYN-RG-2243d7ad3d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רצשׁ	1.0	GOLD	SYNTHETIC
SYN-RT-cb06da5bbe	ר-ק-ל	רקל	ר	ק	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רקל	SYN-RG-5d8537b9a2	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רקל	1.0	GOLD	SYNTHETIC
SYN-RT-445be326de	ר-ק-מ	רקמ	ר	ק	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רקמ	SYN-RG-a2bf8cf531	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רקמ	1.0	GOLD	SYNTHETIC
SYN-RT-ddd5a4cf69	ר-ק-פ	רקפ	ר	ק	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רקפ	SYN-RG-b69449423b	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רקפ	1.0	GOLD	SYNTHETIC
SYN-RT-70054583af	ר-ק-ת	רקת	ר	ק	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רקת	SYN-RG-dc667fff42	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רקת	1.0	GOLD	SYNTHETIC
SYN-RT-c5916d0b9c	ר-שׁ-ט	רשׁט	ר	ש	ט			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רשט	SYN-RG-c94f928f69	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רשׁט	1.0	GOLD	SYNTHETIC
SYN-RT-31740aac67	ר-שׁ-נ	רשׁנ	ר	ש	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.N	strong	True	False	False	False	False	False	False	False	רשנ	SYN-RG-840731d3d0	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רשׁנ	1.0	GOLD	SYNTHETIC
SYN-RT-02a62e2032	ר-ת-צ	רתצ	ר	ת	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רתצ	SYN-RG-3969053e8d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:רתצ	1.0	GOLD	SYNTHETIC
SYN-RT-06117462dc	שׁ-ב-ג	שׁבג	ש	ב	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שבג	SYN-RG-58c80d5970	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁבג	1.0	GOLD	SYNTHETIC
SYN-RT-d8f5814ef6	שׁ-ב-ד	שׁבד	ש	ב	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שבד	SYN-RG-3ec143b81e	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁבד	1.0	GOLD	SYNTHETIC
SYN-RT-3269391d06	שׁ-ב-ל	שׁבל	ש	ב	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שבל	SYN-RG-8081bdbbad	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁבל	1.0	GOLD	SYNTHETIC
SYN-RT-b72e6919e1	שׁ-ב-צ	שׁבצ	ש	ב	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שבצ	SYN-RG-7846e71192	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁבצ	1.0	GOLD	SYNTHETIC
SYN-RT-692153d30f	שׁ-ג-ב	שׁגב	ש	ג	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שגב	SYN-RG-226481eebc	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁגב	1.0	GOLD	SYNTHETIC
SYN-RT-6ee6b19c4c	שׁ-ג-ז	שׁגז	ש	ג	ז			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שגז	SYN-RG-4ee420d377	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁגז	1.0	GOLD	SYNTHETIC
SYN-RT-1b9237d599	שׁ-ג-כ	שׁגכ	ש	ג	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שגכ	SYN-RG-be183c530c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁגכ	1.0	GOLD	SYNTHETIC
SYN-RT-d179007967	שׁ-ג-ל	שׁגל	ש	ג	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שגל	SYN-RG-f3286d73e3	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁגל	1.0	GOLD	SYNTHETIC
SYN-RT-80e57a0592	שׁ-ג-מ	שׁגמ	ש	ג	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שגמ	SYN-RG-b8b7a1692b	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁגמ	1.0	GOLD	SYNTHETIC
SYN-RT-44853978fe	שׁ-ג-פ	שׁגפ	ש	ג	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שגפ	SYN-RG-4ebce4288d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁגפ	1.0	GOLD	SYNTHETIC
SYN-RT-9f1db31bc0	שׁ-ד-ל	שׁדל	ש	ד	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שדל	SYN-RG-83a53a750b	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁדל	1.0	GOLD	SYNTHETIC
SYN-RT-d1b73ff071	שׁ-ד-מ	שׁדמ	ש	ד	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שדמ	SYN-RG-b01837d17e	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁדמ	1.0	GOLD	SYNTHETIC
SYN-RT-49ff4d1138	שׁ-ד-נ	שׁדנ	ש	ד	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	שדנ	SYN-RG-590e3aa0c6	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁדנ	1.0	GOLD	SYNTHETIC
SYN-RT-5e09b2a0af	שׁ-ד-פ	שׁדפ	ש	ד	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שדפ	SYN-RG-e9f5380a17	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁדפ	1.0	GOLD	SYNTHETIC
SYN-RT-afe6adb980	שׁ-ד-ק	שׁדק	ש	ד	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שדק	SYN-RG-05815fe333	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁדק	1.0	GOLD	SYNTHETIC
SYN-RT-d9e39aa3a5	שׁ-ד-ר	שׁדר	ש	ד	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	שדר	SYN-RG-1daad9d644	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁדר	1.0	GOLD	SYNTHETIC
SYN-RT-559656dba1	שׁ-ז-ב	שׁזב	ש	ז	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שזב	SYN-RG-38f213dfc6	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁזב	1.0	GOLD	SYNTHETIC
SYN-RT-b0e1a4a17b	שׁ-ז-ס	שׁזס	ש	ז	ס			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שזס	SYN-RG-4b91105a9a	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁזס	1.0	GOLD	SYNTHETIC
SYN-RT-e4305485b5	שׁ-ט-ד	שׁטד	ש	ט	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שטד	SYN-RG-c2eefe20c8	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁטד	1.0	GOLD	SYNTHETIC
SYN-RT-da20819585	שׁ-ט-ז	שׁטז	ש	ט	ז			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שטז	SYN-RG-87aef1d48e	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁטז	1.0	GOLD	SYNTHETIC
SYN-RT-e06b21d5a3	שׁ-ט-פ	שׁטפ	ש	ט	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שטפ	SYN-RG-8ed5e9717c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁטפ	1.0	GOLD	SYNTHETIC
SYN-RT-db1a8d1be2	שׁ-כ-נ	שׁכנ	ש	כ	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	שכנ	SYN-RG-2ddf1bd202	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁכנ	1.0	GOLD	SYNTHETIC
SYN-RT-ecc43efbb4	שׁ-כ-פ	שׁכפ	ש	כ	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שכפ	SYN-RG-5c99d965e1	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁכפ	1.0	GOLD	SYNTHETIC
SYN-RT-352d043e20	שׁ-כ-ק	שׁכק	ש	כ	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שכק	SYN-RG-8607868f20	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁכק	1.0	GOLD	SYNTHETIC
SYN-RT-149ec865d9	שׁ-כ-ר	שׁכר	ש	כ	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	שכר	SYN-RG-a85b86545c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁכר	1.0	GOLD	SYNTHETIC
SYN-RT-387b7c6bd1	שׁ-ל-ד	שׁלד	ש	ל	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שלד	SYN-RG-f848c939a0	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁלד	1.0	GOLD	SYNTHETIC
SYN-RT-f908c917f9	שׁ-ל-ט	שׁלט	ש	ל	ט			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שלט	SYN-RG-b7be9562d9	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁלט	1.0	GOLD	SYNTHETIC
SYN-RT-45dd5df160	שׁ-ל-כ	שׁלכ	ש	ל	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שלכ	SYN-RG-e2f0fc31dc	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁלכ	1.0	GOLD	SYNTHETIC
SYN-RT-2fd029a305	שׁ-ל-מ	שׁלמ	ש	ל	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שלמ	SYN-RG-7196b0368d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁלמ	1.0	GOLD	SYNTHETIC
SYN-RT-bce4987bdf	שׁ-ל-נ	שׁלנ	ש	ל	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	שלנ	SYN-RG-3dc6ea3398	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁלנ	1.0	GOLD	SYNTHETIC
SYN-RT-816e84b629	שׁ-ל-ס	שׁלס	ש	ל	ס			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שלס	SYN-RG-83b9733822	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁלס	1.0	GOLD	SYNTHETIC
SYN-RT-37d460838e	שׁ-ל-צ	שׁלצ	ש	ל	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שלצ	SYN-RG-07028a3c04	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁלצ	1.0	GOLD	SYNTHETIC
SYN-RT-85f1132593	שׁ-ל-ק	שׁלק	ש	ל	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שלק	SYN-RG-7ac8265a67	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁלק	1.0	GOLD	SYNTHETIC
SYN-RT-83c9ea94d0	שׁ-מ-ל	שׁמל	ש	מ	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שמל	SYN-RG-79aa1d921e	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁמל	1.0	GOLD	SYNTHETIC
SYN-RT-1b296e4430	שׁ-מ-נ	שׁמנ	ש	מ	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	שמנ	SYN-RG-fab9d06f35	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁמנ	1.0	GOLD	SYNTHETIC
SYN-RT-b247aa8610	שׁ-מ-ס	שׁמס	ש	מ	ס			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שמס	SYN-RG-c158aea2ba	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁמס	1.0	GOLD	SYNTHETIC
SYN-RT-2ee6697837	שׁ-מ-ת	שׁמת	ש	מ	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שמת	SYN-RG-2916b8333b	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁמת	1.0	GOLD	SYNTHETIC
SYN-RT-feae5bb5cf	שׁ-נ-ג	שׁנג	ש	נ	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.N.C	strong	True	False	False	False	False	False	False	False	שנג	SYN-RG-314cbc76b4	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁנג	1.0	GOLD	SYNTHETIC
SYN-RT-6b7b9be566	שׁ-נ-ל	שׁנל	ש	נ	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.N.C	strong	True	False	False	False	False	False	False	False	שנל	SYN-RG-1e8dc88261	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁנל	1.0	GOLD	SYNTHETIC
SYN-RT-fe28423385	שׁ-נ-ס	שׁנס	ש	נ	ס			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.N.C	strong	True	False	False	False	False	False	False	False	שנס	SYN-RG-3b2ab0c92c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁנס	1.0	GOLD	SYNTHETIC
SYN-RT-e604e010c9	שׁ-נ-ק	שׁנק	ש	נ	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.N.C	strong	True	False	False	False	False	False	False	False	שנק	SYN-RG-2e03ae032d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁנק	1.0	GOLD	SYNTHETIC
SYN-RT-ba44c8d567	שׁ-ס-ב	שׁסב	ש	ס	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שסב	SYN-RG-f9eaeb4d99	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁסב	1.0	GOLD	SYNTHETIC
SYN-RT-b76102faea	שׁ-ס-ז	שׁסז	ש	ס	ז			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שסז	SYN-RG-772e76440a	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁסז	1.0	GOLD	SYNTHETIC
SYN-RT-b2f34883dc	שׁ-ס-כ	שׁסכ	ש	ס	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שסכ	SYN-RG-87ec721958	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁסכ	1.0	GOLD	SYNTHETIC
SYN-RT-ecedbbecd9	שׁ-ס-פ	שׁספ	ש	ס	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שספ	SYN-RG-491f7a5c01	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁספ	1.0	GOLD	SYNTHETIC
SYN-RT-6e9aee69f9	שׁ-פ-ג	שׁפג	ש	פ	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שפג	SYN-RG-a3206ee001	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁפג	1.0	GOLD	SYNTHETIC
SYN-RT-f7c6effdfb	שׁ-פ-מ	שׁפמ	ש	פ	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שפמ	SYN-RG-077922fdb2	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁפמ	1.0	GOLD	SYNTHETIC
SYN-RT-a06270a98f	שׁ-פ-ק	שׁפק	ש	פ	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שפק	SYN-RG-c08309d361	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁפק	1.0	GOLD	SYNTHETIC
SYN-RT-f3a53edfa2	שׁ-פ-ת	שׁפת	ש	פ	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שפת	SYN-RG-8fd9b4178c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁפת	1.0	GOLD	SYNTHETIC
SYN-RT-4675a7f827	שׁ-צ-ב	שׁצב	ש	צ	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שצב	SYN-RG-8af58f0f1d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁצב	1.0	GOLD	SYNTHETIC
SYN-RT-d6c41399e4	שׁ-צ-נ	שׁצנ	ש	צ	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	שצנ	SYN-RG-c880a92d2b	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁצנ	1.0	GOLD	SYNTHETIC
SYN-RT-128bad4e03	שׁ-צ-ר	שׁצר	ש	צ	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	שצר	SYN-RG-245e79d37f	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁצר	1.0	GOLD	SYNTHETIC
SYN-RT-ee59dacf69	שׁ-ק-צ	שׁקצ	ש	ק	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שקצ	SYN-RG-7076fabf31	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁקצ	1.0	GOLD	SYNTHETIC
SYN-RT-0f548e4f96	שׁ-ק-ר	שׁקר	ש	ק	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	שקר	SYN-RG-305df84e1a	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁקר	1.0	GOLD	SYNTHETIC
SYN-RT-b74492dfe3	שׁ-ר-ג	שׁרג	ש	ר	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	שרג	SYN-RG-450206ceb9	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁרג	1.0	GOLD	SYNTHETIC
SYN-RT-823e9963fd	שׁ-ר-פ	שׁרפ	ש	ר	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	שרפ	SYN-RG-41b2829b3c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:שׁרפ	1.0	GOLD	SYNTHETIC
